Price,Age,Engine_Durability,Model_Honda/Volvo/Ford,Model_Isuzu/MG,Model_Jeep/Skoda,Model_Kia/Audi/Maz/Mini/Suz/Land/VW,Model_LDV/GWM,Model_Lexus/BMW,Model_Mit/Hyun/Benz/Ren/Nis/Sub/Toy,Body_Coupe/Convertible,Body_Hatchback,Body_Sedan,Body_Wagon,Transmission_Manual,Drive_AWD,Drive_Rear,Fuel_type_Hybrid,Fuel_type_LPG,Fuel_type_Unleaded
7499.0,17,136.01333333333332,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7495.0,16,138.01666666666665,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
29999.0,6,91.65454545454544,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32990.0,7,84.01666666666667,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
33990.0,3,82.68888888888887,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27944.0,5,99.22666666666665,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
27990.0,5,84.01666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26999.0,3,59.53599999999999,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
5999.0,15,259.21000000000004,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
15667.0,13,164.28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5899.0,12,94.51875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6990.0,18,140.02777777777777,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
6990.0,18,136.01333333333332,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
19960.0,11,82.80999999999999,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
21990.0,5,100.82,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
7499.0,10,140.02777777777777,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
12980.0,9,103.36111111111109,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
29990.0,2,130.04999999999998,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28990.0,1,130.04999999999998,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6999.0,16,165.61999999999998,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1
24950.0,5,100.82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
30488.0,5,67.65454545454544,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
6500.0,16,85.86923076923074,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
12990.0,13,154.0125,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12990.0,13,109.35000000000001,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31990.0,7,87.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18950.0,16,110.41333333333331,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31990.0,3,93.02499999999998,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
22480.0,5,100.82,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
11000.0,14,87.48,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
31390.0,7,42.02499999999999,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
27990.0,5,91.65454545454544,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29500.0,10,35.43809523809523,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
23000.0,14,110.41333333333331,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18980.0,8,140.02777777777777,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
22000.0,14,123.21,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
27450.0,7,93.02499999999998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4500.0,17,61.605,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5999.0,19,123.21,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
7450.0,18,244.01666666666668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5999.0,12,126.02499999999999,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
6990.0,15,114.10434782608696,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
6000.0,17,140.81142857142856,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
28990.0,5,33.62,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
35999.0,6,64.71304347826086,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
11000.0,10,87.48,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30999.0,5,82.01249999999999,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
34499.0,6,85.80499999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
20000.0,9,82.01249999999999,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
27888.0,5,84.05,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
29888.0,5,100.82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
28990.0,7,146.41,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
33950.0,4,100.82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8488.0,15,165.61999999999998,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
34499.0,4,74.41999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14000.0,12,110.41333333333331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29999.0,5,41.006249999999994,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4400.0,19,0.005000000000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4000.0,15,74.41999999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15200.0,13,110.41333333333331,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
30990.0,3,124.0333333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6990.0,11,132.89285714285714,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5499.0,15,164.025,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
6990.0,17,171.60999999999999,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
33990.0,4,82.01249999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29950.0,6,41.616,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
7499.0,14,146.41,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
28990.0,6,100.82,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
27490.0,6,99.22666666666665,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
22490.0,8,50.41,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
17888.0,4,143.11538461538458,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
11500.0,16,85.80499999999999,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
2500.0,14,259.21000000000004,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
25990.0,3,100.82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
30450.0,1,126.02499999999999,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
6999.0,16,136.89999999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
7499.0,18,180.02173913043478,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
26950.0,5,80.65599999999999,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
23990.0,10,33.62,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
33868.0,5,33.62,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8999.0,15,162.67777777777778,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
29999.0,4,104.976,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
15990.0,10,100.82,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1
34499.0,5,80.65599999999999,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
5850.0,19,177.40869565217392,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
23888.0,4,100.82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5799.0,17,140.02777777777777,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
10990.0,8,126.02499999999999,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1
31990.0,2,46.69444444444444,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
21800.0,6,52.019999999999996,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
4990.0,16,82.68888888888887,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
36777.0,2,46.69444444444444,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
26990.0,6,118.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31750.0,5,59.53599999999999,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
36000.0,16,0.004761904761904762,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
30988.0,2,74.41999999999999,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
17950.0,13,110.41333333333331,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7499.0,15,165.61999999999998,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
28990.0,4,86.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28488.0,3,93.02499999999998,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
22950.0,6,80.65599999999999,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
28990.0,6,92.01111111111109,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
23490.0,6,93.02499999999998,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
26460.0,3,100.82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7299.0,10,92.89285714285714,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
24490.0,6,84.01666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6499.0,16,136.89999999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3550.0,17,140.02777777777777,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
31888.0,8,87.48,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7499.0,11,106.3142857142857,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
3999.0,13,132.89285714285714,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
26990.0,4,80.65599999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6499.0,14,85.86923076923074,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
30868.0,11,70.87619047619046,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
4998.0,19,157.53125,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
4499.0,11,108.375,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8000.0,12,87.48,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6888.0,16,94.51875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6499.0,16,136.89999999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
29999.0,8,103.51249999999997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28990.0,2,92.89285714285714,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
33990.0,7,32.01904761904761,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29990.0,4,100.82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
23888.0,6,93.72857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28490.0,2,74.31428571428572,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24990.0,10,118.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16990.0,10,87.48,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
16999.0,9,118.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6999.0,13,112.02222222222221,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
7900.0,9,116.28124999999997,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
35972.0,1,74.41999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25990.0,4,109.35000000000001,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
30950.0,6,100.82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
15900.0,7,92.89285714285714,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
21000.0,14,87.48,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
22850.0,6,93.72857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4999.0,16,164.025,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
6688.0,18,138.01666666666665,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25990.0,4,109.35000000000001,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
27990.0,9,46.005555555555546,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
32940.0,6,64.71304347826086,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
21990.0,10,51.004999999999995,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
29990.0,9,118.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19999.0,10,132.49599999999998,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6990.0,14,131.22,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
24868.0,10,74.41999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23990.0,7,103.36111111111109,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
4250.0,13,126.02499999999999,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
33990.0,5,91.65454545454544,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5799.0,11,112.02222222222221,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
32990.0,5,92.01111111111109,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
4999.0,18,177.40869565217392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33488.0,5,93.72857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29950.0,3,80.65599999999999,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
27788.0,6,65.02499999999999,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19990.0,10,87.48,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
28990.0,4,82.68888888888887,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
33990.0,6,50.41,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
35339.0,6,82.01249999999999,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6800.0,14,54.757894736842104,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34500.0,8,43.74,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
18990.0,7,43.74,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
12460.0,10,124.0333333333333,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
24850.0,5,100.82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
12990.0,12,110.41333333333331,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
15999.0,19,0.009090909090909092,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
36687.0,5,100.82,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
20990.0,10,132.49599999999998,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
27990.0,5,67.65454545454544,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
28850.0,4,100.82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30999.0,7,68.44999999999999,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
27990.0,2,103.36111111111109,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10888.0,9,100.82,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
31990.0,5,82.01249999999999,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
21990.0,7,65.02499999999999,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
29990.0,1,82.68888888888887,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16990.0,14,87.48,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4499.0,18,207.02499999999998,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32490.0,8,46.005555555555546,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
17900.0,17,171.60999999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
27850.0,13,66.27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
33990.0,5,26.694444444444446,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
14999.0,12,52.019999999999996,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
23999.0,4,91.65454545454544,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4550.0,17,123.21,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
6488.0,15,114.10434782608696,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
22977.0,8,50.41,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
20000.0,6,100.82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4499.0,12,132.89285714285714,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
14990.0,5,70.04166666666666,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
28990.0,5,87.48,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
29950.0,4,26.895999999999997,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
29990.0,2,82.68888888888887,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13499.0,9,92.89285714285714,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
12999.0,10,163.21599999999998,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32990.0,8,103.51249999999997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29950.0,4,26.895999999999997,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
16999.0,10,67.21333333333332,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
17000.0,9,118.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27990.0,5,91.65454545454544,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9490.0,9,112.02222222222221,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4990.0,16,69.76874999999998,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
18990.0,9,82.01249999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9899.0,14,102.00999999999999,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
8688.0,14,102.00999999999999,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
29990.0,4,26.895999999999997,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
4999.0,12,132.89285714285714,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
6999.0,13,52.019999999999996,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
28998.0,10,43.74,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6990.0,12,132.89285714285714,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
33990.0,2,86.7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
5989.0,19,184.02222222222218,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
30990.0,3,80.65599999999999,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
35977.0,3,46.69444444444444,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
7499.0,11,112.02222222222221,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
36990.0,7,68.74090909090908,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21380.0,4,100.82,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
18490.0,1,108.375,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
6989.0,15,138.01666666666665,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
26990.0,3,80.65599999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
17990.0,8,87.48,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2999.0,19,164.025,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
16990.0,13,55.206666666666656,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
36298.0,5,46.005555555555546,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6499.0,10,116.28124999999997,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
32950.0,2,21.355555555555558,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
6499.0,12,116.28124999999997,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
5999.0,17,136.89999999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
6990.0,16,140.02777777777777,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
7999.0,8,103.36111111111109,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
27578.0,4,86.7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6550.0,18,171.60999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4999.0,13,69.76874999999998,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
7988.0,14,74.41999999999999,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36990.0,5,92.01111111111109,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
4999.0,14,69.76874999999998,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
9000.0,7,92.89285714285714,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
31888.0,9,82.01249999999999,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24500.0,14,0.014285714285714287,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
31944.0,6,100.82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4990.0,17,184.02222222222218,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
7900.0,12,112.02222222222221,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
29990.0,9,82.14,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7499.0,11,74.41999999999999,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18990.0,10,82.80999999999999,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
32990.0,12,47.31999999999999,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
36990.0,6,64.71304347826086,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
26990.0,7,82.01249999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26850.0,2,134.42666666666665,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7350.0,15,164.025,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
35480.0,7,84.01666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29990.0,17,136.01333333333332,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
18000.0,9,163.21599999999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30950.0,8,87.48,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4900.0,14,132.89285714285714,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
33888.0,6,151.1259259259259,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
13900.0,8,118.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13990.0,13,157.7333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3950.0,13,132.89285714285714,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
36998.0,6,82.01249999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35880.0,5,91.65454545454544,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7334.0,17,0.013333333333333336,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36998.0,6,82.01249999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34990.0,8,100.82,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2799.0,17,116.28124999999997,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
35990.0,1,134.42666666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10999.0,16,91.26666666666665,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
3900.0,15,124.0333333333333,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
26488.0,2,56.033333333333324,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
33778.0,8,32.01904761904761,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15990.0,6,69.36,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
4208.0,16,116.28124999999997,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
26480.0,1,126.02499999999999,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
18989.0,1,108.375,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
4999.0,13,69.76874999999998,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
19990.0,1,108.375,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
33490.0,10,118.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27999.0,13,87.48,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
32688.0,6,151.1259259259259,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
35990.0,9,55.140540540540535,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
33989.0,9,67.21333333333332,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
29750.0,5,67.21333333333332,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33750.0,4,74.41999999999999,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
8989.0,9,140.02777777777777,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
26990.0,13,110.41333333333331,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
25970.0,4,100.82,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
23950.0,5,100.82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
